시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),건축년도,도로명,해제사유발생일,거래구분,중개사사무소,본번,부번,단지명,전용면적(㎡),층,등기신청일자,거래유형,중개사소재지,건물명,대지권면적(㎡),발표
통진읍,568,아파트,,,,202311,4,27200,2023.0,율마로450번길 17,,,,568,0.0,김포마송디에트르퍼스티지,59.9961,3.0,20231117,중개거래,경기 김포시,,,발표후
통진읍,568,아파트,,,,202311,1,28000,2023.0,율마로450번길 17,,,,568,0.0,김포마송디에트르퍼스티지,59.9961,7.0,20231205,중개거래,경기 김포시,,,발표후
통진읍,536,아파트,,,,202311,20,35500,2023.0,마송공원길 35,,,,536,0.0,김포마송1차대방엘리움센트럴파크,84.6551,10.0,20231128,중개거래,경기 김포시,,,발표후
고촌읍,1269,아파트,,,,202311,13,60000,2008.0,수기로 67-54,,,,1269,0.0,수기마을힐스테이트1단지,84.85,4.0, ,중개거래,경기 김포시,,,발표후
풍무동,598-8,아파트,,,,202311,22,23000,1998.0,풍무로 36,,,,598,8.0,당곡마을(범양),59.794,9.0, ,중개거래,경기 김포시,,,발표후
걸포동,1558,아파트,,,,202311,21,66600,2010.0,걸포1로 11,20231222.0,,,1558,0.0,오스타파라곤1단지,136.32,7.0, ,중개거래,"경기 김포시, 경기 부천시",,,발표후
걸포동,1558,아파트,,,,202311,7,55000,2010.0,걸포1로 11,,,,1558,0.0,오스타파라곤1단지,84.99,9.0,20240130,중개거래,경기 김포시,,,발표후
걸포동,1591,아파트,,,,202311,9,69500,2020.0,걸포2로 74,,,,1591,0.0,한강메트로자이2단지,84.9692,31.0,20240131,중개거래,경기 김포시,,,발표후
걸포동,1591,아파트,,,,202311,18,62800,2020.0,걸포2로 74,,,,1591,0.0,한강메트로자이2단지,74.9078,16.0,20231222,중개거래,경기 김포시,,,발표후
통진읍,972,아파트,,,,202311,20,22900,2004.0,김포대로 1991,,,,972,0.0,백석마을(신일해피),84.841,13.0,20240118,중개거래,경기 김포시,,,발표후
통진읍,972,아파트,,,,202311,15,23000,2004.0,김포대로 1991,,,,972,0.0,백석마을(신일해피),84.841,11.0,20240125,중개거래,경기 김포시,,,발표후
통진읍,972,아파트,,,,202311,11,21000,2004.0,김포대로 1991,,,,972,0.0,백석마을(신일해피),84.841,3.0,20231208,중개거래,경기 김포시,,,발표후
통진읍,972,아파트,,,,202311,10,23500,2004.0,김포대로 1991,,,,972,0.0,백석마을(신일해피),84.841,2.0,20231229,중개거래,경기 김포시,,,발표후
통진읍,972,아파트,,,,202311,6,20100,2004.0,김포대로 1991,,,,972,0.0,백석마을(신일해피),84.841,1.0,20231228,중개거래,경기 김포시,,,발표후
풍무동,598-8,아파트,,,,202311,28,31000,1998.0,풍무로 36,,,,598,8.0,당곡마을(범양),84.9925,5.0, ,중개거래,경기 김포시,,,발표후
고촌읍,1269,아파트,,,,202311,16,75500,2008.0,수기로 67-54,,,,1269,0.0,수기마을힐스테이트1단지,101.97,6.0,20231227,중개거래,경기 김포시,,,발표후
고촌읍,1269,아파트,,,,202311,10,62000,2008.0,수기로 67-54,,,,1269,0.0,수기마을힐스테이트1단지,84.98,9.0,20231120,중개거래,경기 김포시,,,발표후
북변동,690,아파트,,,,202311,2,22000,1995.0,북변1로16번길 34,,,,690,0.0,산호,59.935,13.0,20231107,중개거래,경기 김포시,,,발표후
장기동,1629,아파트,,,,202311,18,41000,2009.0,김포한강2로 192,,,,1629,0.0,고창마을(자연앤어울림),84.85,14.0,20231222,중개거래,경기 김포시,,,발표후
북변동,815,아파트,,,,202311,18,33500,2000.0,사우중로73번길 11,,,,815,0.0,풍년마을(청구),59.97,11.0, ,중개거래,경기 김포시,,,발표후
사우동,238-5,아파트,,,,202311,23,13000,1986.0,사우중로3번길 35,,,,238,5.0,김포,38.61,2.0,20231123,중개거래,경기 김포시,,,발표후
사우동,238-5,아파트,,,,202311,8,11900,1986.0,봉화로51번길 81,,,,238,5.0,김포,38.61,1.0,20231123,중개거래,경기 김포시,,,발표후
걸포동,BL-2-1,아파트,,,,202311,7,49500,2019.0,걸포1로 40,,,,2,1.0,한강파크뷰우방아이유쉘,75.9453,13.0,20231208,중개거래,경기 김포시,,,발표후
북변동,808,아파트,,,,202311,9,35600,1999.0,김포대로926번길 88-36,,,,808,0.0,풍년마을(대림),84.91,6.0,20231220,중개거래,"경기 김포시, 서울 강서구",,,발표후
사우동,385,아파트,,,,202311,27,27500,1996.0,풍무로 232,,,,385,0.0,길훈4차,75.54,11.0,20231127,직거래,-,,,발표후
마산동,638-4,아파트,,,,202311,28,40900,2020.0,김포한강8로 173-88,,,,638,4.0,한강동일스위트TheParkView1단지,84.9584,5.0,20240131,중개거래,경기 김포시,,,발표후
북변동,216-5,아파트,,,,202311,1,20000,1991.0,중봉1로 56,,,,216,5.0,함성2차,67.08,2.0,20231102,직거래,-,,,발표후
마산동,640-5,아파트,,,,202311,28,37000,2017.0,김포한강8로 173-28,20231227.0,,,640,5.0,한강신도시반도유보라3차,59.9982,5.0, ,중개거래,경기 김포시,,,발표후
북변동,690,아파트,,,,202311,15,23700,1995.0,북변1로16번길 34,,,,690,0.0,산호,59.935,12.0,20231214,중개거래,경기 김포시,,,발표후
사우동,238-5,아파트,,,,202311,2,15500,1986.0,사우중로3번길 35,,,,238,5.0,김포,38.61,2.0,20231228,중개거래,경기 김포시,,,발표후
장기동,1866-1,아파트,,,,202311,7,48000,2012.0,김포한강2로 362,,,,1866,1.0,청송마을중흥에스-클래스,107.5928,11.0,20240122,중개거래,경기 김포시,,,발표후
고촌읍,1291,아파트,,,,202311,6,62000,2017.0,은행영사정로23번길 23,,,,1291,0.0,고촌행정타운 한양수자인,76.946,15.0,20240119,중개거래,경기 김포시,,,발표후
장기동,2193,아파트,,,,202311,2,43800,2017.0,태장로 845,,,,2193,0.0,한강센트럴자이1단지,81.832,2.0,20231220,중개거래,경기 김포시,,,발표후
고촌읍,1102,아파트,,,,202311,20,39800,2006.0,신곡로 33,,,,1102,0.0,강변마을 청도솔리움,59.97,6.0,20240115,중개거래,경기 김포시,,,발표후
장기동,1312,아파트,,,,202311,23,38000,2001.0,청송로 19,,,,1312,0.0,청송마을(현대3),84.281,16.0, ,중개거래,경기 김포시,,,발표후
장기동,1312,아파트,,,,202311,27,34000,2001.0,청송로 19,20231228.0,,,1312,0.0,청송마을(현대3),84.281,6.0, ,중개거래,경기 김포시,,,발표후
걸포동,BL-2-1,아파트,,,,202311,4,54250,2019.0,걸포1로 40,,,,2,1.0,한강파크뷰우방아이유쉘,84.8922,8.0,20231229,중개거래,경기 김포시,,,발표후
장기동,1869-5,아파트,,,,202311,4,39500,2014.0,김포한강2로 273,,,,1869,5.0,청송마을모아미래도엘가,84.536,3.0,20231221,중개거래,경기 김포시,,,발표후
고촌읍,1291,아파트,,,,202311,25,57300,2017.0,은행영사정로23번길 23,,,,1291,0.0,고촌행정타운 한양수자인,76.946,4.0, ,중개거래,경기 김포시,,,발표후
장기동,1866-1,아파트,,,,202311,10,47000,2012.0,김포한강2로 362,,,,1866,1.0,청송마을중흥에스-클래스,107.2183,15.0,20231208,중개거래,경기 김포시,,,발표후
고촌읍,1102,아파트,,,,202311,1,43150,2006.0,신곡로 33,,,,1102,0.0,강변마을 청도솔리움,59.97,6.0, ,중개거래,경기 김포시,,,발표후
사우동,1309-9,연립다세대,,,,202312,22,18000,2017.0,봉화로51번길 34,,,,1309,9.0,,56.4,4.0,,직거래,-,울루물루타운하우스301동,32.37,발표후
마산동,620-2,연립다세대,,,,202312,17,55000,2018.0,김포한강8로218번길 87,,,,620,2.0,,84.9854,1.0,,중개거래,경기 김포시,자이더빌리지메트로2단지(201-208동),171.88,발표후
마산동,620-3,연립다세대,,,,202312,8,59000,2018.0,김포한강8로218번길 47,,,,620,3.0,,84.9875,1.0,,중개거래,경기 김포시,자이더빌리지메트로3단지(301-312동),186.03,발표후
대곶면,340-53,연립다세대,,,,202312,14,13500,2021.0,대명항로 322-1,,,,340,53.0,,46.92,2.0,,직거래,-,(340-53),38.27,발표후
월곶면,Jan.79,연립다세대,,,,202312,4,4750,2002.0,김포대학로 7-6,,,,79,1.0,,54.43,-1.0,,중개거래,경기 김포시,탐빌리지103,56.36,발표후
대곶면,484-3,연립다세대,,,,202312,21,16500,2014.0,율생중앙로75번길 49,,,,484,3.0,,70.24,2.0,,중개거래,경기 김포시,(484-3),42.42,발표후
대곶면,340-9,연립다세대,,,,202312,6,10300,2016.0,대명항로 322,,,,340,9.0,,40.32,1.0,,직거래,-,미래아트빌1동2동,31.38,발표후
마산동,620-2,연립다세대,,,,202312,16,58500,2018.0,김포한강8로218번길 87,,,,620,2.0,,84.9854,1.0,,중개거래,경기 김포시,자이더빌리지메트로2단지(201-208동),171.88,발표후
통진읍,789-29,연립다세대,,,,202312,5,16500,2019.0,흥신로254번길 40-64,20240119.0,,,789,29.0,,59.95,3.0,,중개거래,경기 김포시,세인트빌3동,69.88,발표후
고촌읍,577-37,연립다세대,,,,202312,16,22200,2017.0,인향로24번길 66-24,,,,577,37.0,,50.591,2.0,,중개거래,경기 김포시,디아이빌6단지601동-604동,34.86,발표후
운양동,1293-4,연립다세대,,,,202312,26,48900,2017.0,김포한강11로 388,,,,1293,4.0,,59.993,2.0,,중개거래,경기 김포시,한신더휴테라스9(901-910동),81.84,발표후
사우동,1309-6,연립다세대,,,,202312,18,12000,2016.0,봉화로51번길 32-2,,,,1309,6.0,,41.98,3.0,,중개거래,경기 김포시,울루물루타운하우스205동206동,33.56,발표후
통진읍,727-43,연립다세대,,,,202312,3,8000,1998.0,흥신로254번길 131-1,,,,727,43.0,,60.6,4.0,,중개거래,경기 김포시,"삼정빌라A,B동",50.81,발표후
통진읍,Feb.43,연립다세대,,,,202312,9,13800,2006.0,흥신로 291,,,,43,2.0,,59.07,1.0,,중개거래,경기 김포시,태일포로미101동-111동,80.57,발표후
풍무동,1-71,연립다세대,,,,202312,1,6500,2001.0,장릉로 51-15,,,,1,71.0,,52.59,-1.0,,중개거래,경기 김포시,"화인아트빌106,110동",61.37,발표후
통진읍,422-2,연립다세대,,,,202312,6,11900,2017.0,서암로184번길 56-3,,,,422,2.0,,52.97,2.0,,중개거래,경기 김포시,퀸즈파크A동,60.85,발표후
풍무동,624-5,연립다세대,,,,202312,8,8000,1992.0,풍무로 41-35,,,,624,5.0,,29.6,-1.0,,중개거래,서울 강서구,풍무빌라가동,24.12,발표후
마산동,670-7,연립다세대,,,,202312,12,63000,2018.0,김포한강8로 118,,,,670,7.0,,84.9854,1.0,,중개거래,경기 김포시,자이더빌리지포레스트4단지(401-415동),169.99,발표후
마산동,670-7,연립다세대,,,,202312,20,58500,2018.0,김포한강8로 118,,,,670,7.0,,84.9376,1.0,,중개거래,경기 김포시,자이더빌리지포레스트4단지(401-415동),169.89,발표후
운양동,1337-1,연립다세대,,,,202312,16,56400,2017.0,김포한강1로 309,,,,1337,1.0,,84.917,2.0,,중개거래,경기 김포시,한신더휴테라스11(1101-1107동),110.87,발표후
통진읍,310,연립다세대,,,,202312,1,4600,1994.0,율마로464번길 75,,,,310,0.0,,34.35,2.0,,직거래,-,"두전빌라트A,B동",57.96,발표후
월곶면,305-5,연립다세대,,,,202312,10,12300,2016.0,김포대학로 234-1,,,,305,5.0,,54.45,2.0,,중개거래,경기 김포시,이지마을1동2동,69.5,발표후
운양동,1294-2,연립다세대,,,,202312,28,80000,2012.0,김포한강1로 307,,,,1294,2.0,,127.117,3.0,,중개거래,서울 용산구,하늘빛마을일성트루엘101-108동,149.35,발표후
고촌읍,577-15,연립다세대,,,,202312,6,23000,2012.0,김포대로329번길 28,,,,577,15.0,,50.85,2.0,,중개거래,경기 김포시,디아이빌1단지101동-104동,32.61,발표후
고촌읍,1202,연립다세대,,,,202312,5,46000,2018.0,수기로 78,,,,1202,0.0,,84.9593,3.0,,중개거래,경기 김포시,고촌솔리힐더테라스101동-106동,83.87,발표후
통진읍,807-1,연립다세대,,,,202312,27,7200,1995.0,서암로131번길 50,,,,807,1.0,,51.11,3.0,,중개거래,경기 김포시,세종개나리빌라,91.11,발표후
통진읍,480-8,연립다세대,,,,202312,5,18100,2018.0,도이곶로 2-20,,,,480,8.0,,54.23,3.0,,직거래,-,엣지빌라트1동2동,98.69,발표후
운양동,1294-2,연립다세대,,,,202312,12,82000,2012.0,김포한강1로 307,,,,1294,2.0,,111.765,2.0,,중개거래,경기 김포시,하늘빛마을일성트루엘101-108동,131.32,발표후
하성면,642-13,연립다세대,,,,202312,8,8900,2015.0,태산로18번길 15,,,,642,13.0,,37.59,5.0,,중개거래,경기 김포시,"미앤느101,102,103동",25.55,발표후
감정동,456-5,연립다세대,,,,202312,20,8000,2003.0,봉화로167번길 6-16,,,,456,5.0,,37.37,2.0,,직거래,-,리치빌,19.78,발표후
구래동,Jul.78,오피스텔,,,,202312,5,12500,2021.0,김포한강10로 190,,,,6878,7.0,중일 라크리움,21.27,10.0,,중개거래,경기 김포시,,,발표후
통진읍,310-3,연립다세대,,,,202312,8,13000,2017.0,마송2로104번길 19,,,,310,3.0,,46.7795,4.0,,중개거래,인천 강화군,"한아름타운102동,103동",55.5,발표후
풍무동,1002,오피스텔,,,,202312,29,20500,2019.0,유현로 242,,,,1002,0.0,신유베라트,37.69,10.0,,중개거래,경기 김포시,,,발표후
구래동,6871-41,오피스텔,,,,202312,1,13640,2020.0,김포한강10로133번길 126,,,,6871,41.0,김포 The럭스나인 오피스텔,21.6,8.0,,직거래,-,,,발표후
운양동,1297-1,오피스텔,,,,202312,30,5900,2013.0,김포한강11로 288-5,,,,1297,1.0,한강베네치아,26.7,3.0,,중개거래,경기 김포시,,,발표후
구래동,6871-26,오피스텔,,,,202312,14,13900,2019.0,대곶남로 736,,,,6871,26.0,노블팰리스Ⅱ,37.6,9.0,,중개거래,"경기 김포시, 서울 강서구",,,발표후
운양동,1297-1,오피스텔,,,,202312,23,6000,2013.0,김포한강11로 288-5,,,,1297,1.0,한강베네치아,26.7,3.0,,중개거래,경기 김포시,,,발표후
풍무동,1008,오피스텔,,,,202312,9,11500,2020.0,김포대로 699,,,,1008,0.0,드림시티,19.48,12.0,,중개거래,경기 김포시,,,발표후
구래동,Jan.82,오피스텔,,,,202312,12,8200,2018.0,김포한강9로75번길 158,,,,6882,1.0,e편한세상 시티 한강신도시,23.78,11.0,,중개거래,경기 김포시,,,발표후
운양동,1296-7,오피스텔,,,,202312,6,9500,2018.0,김포한강11로 288-37,,,,1296,7.0,김포한강 운양역 헤리움 리버테라스,21.68,11.0,,중개거래,경기 김포시,,,발표후
풍무동,943,오피스텔,,,,202312,4,17880,2020.0,풍무로 128,,,,943,0.0,웰라움퍼펙트시티,32.26,10.0,,직거래,-,,,발표후
운양동,1296-7,오피스텔,,,,202312,22,14000,2018.0,김포한강11로 288-37,,,,1296,7.0,김포한강 운양역 헤리움 리버테라스,28.49,5.0,,중개거래,경기 김포시,,,발표후
구래동,Mar.81,오피스텔,,,,202312,18,15900,,김포한강9로75번길 132,,,,6881,3.0,김포 안강 럭스나인,27.89,10.0,,직거래,-,,,발표후
장기동,1***,단독다가구,12m미만,322.98,538.5,202312,28,180000,2021.0,김포한강3로237번길,,직거래,-,,,,,,,,,,,발표후
통진읍,5**,단독다가구,12m미만,446.52,258.1,202312,29,100000,2011.0,율마로438번길,,직거래,-,,,,,,,,,,,발표후
하성면,5**,단독다가구,8m미만,153.07,318.0,202312,12,55000,2022.0,하성로794번길,,직거래,-,,,,,,,,,,,발표후
양촌읍,1***,단독다가구,8m미만,87.6,580.0,202312,6,38700,2017.0,삼도로,,직거래,-,,,,,,,,,,,발표후
통진읍,1**,단독다가구,8m미만,77.94,325.0,202312,19,15000,2002.0,옹정로,,중개거래,경기 김포시,,,,,,,,,,,발표후
하성면,1**,단독다가구,8m미만,132.1,495.0,202312,26,26000,2009.0,하사로,,직거래,-,,,,,,,,,,,발표후
양촌읍,1***,단독다가구,12m미만,84.88,126.85,202312,26,50000,2018.0,양곡3로1번길,20240131.0,중개거래,경기 구리시,,,,,,,,,,,발표후
양촌읍,4**,단독다가구,12m미만,160.02,105.0,202312,1,35000,1980.0,양곡1로,,중개거래,경기 김포시,,,,,,,,,,,발표후
사우동,2**,단독다가구,8m미만,75.01,158.0,202312,18,59700,1979.0,관순로,,중개거래,경기 김포시,,,,,,,,,,,발표후
장기동,2***,단독다가구,12m미만,127.35,183.0,202312,8,70000,2019.0,초당로16번길,,중개거래,경기 김포시,,,,,,,,,,,발표후
양촌읍,1***,단독다가구,8m미만,87.6,580.0,202312,6,38700,2017.0,삼도로,20240118.0,직거래,-,,,,,,,,,,,발표후
구래동,6878-14,오피스텔,,,,202312,6,9800,2018.0,김포한강8로 426,,,,6878,14.0,연세6차:라스토케,28.17,6.0,,중개거래,경기 김포시,,,발표후
대곶면,366-15,연립다세대,,,,202312,19,3000,2003.0,대곶로20번길 32-10,,,,366,15.0,,59.04,-1.0,,중개거래,경기 김포시,"대명빌라A,B동",54.49,발표후
양촌읍,428-14,연립다세대,,,,202312,29,6300,1987.0,양곡1로24번길 24-18,,,,428,14.0,,41.04,3.0,,중개거래,경기 김포시,양지주택(428-14),21.38,발표후
운양동,1294-2,연립다세대,,,,202312,8,68000,2012.0,김포한강1로 307,,,,1294,2.0,,171.397,1.0,,중개거래,경기 김포시,하늘빛마을일성트루엘101-108동,201.38,발표후
걸포동,384-17,연립다세대,,,,202312,20,10000,1992.0,김포대로 998-32,20240103.0,,,384,17.0,,34.38,4.0,,직거래,-,"유진빌라(3,5동)",26.88,발표후
고촌읍,541-7,연립다세대,,,,202312,14,46500,2022.0,고송로 16-1,,,,541,7.0,,57.54,4.0,,직거래,-,"그랜드캐슬101,102동",38.45,발표후
통진읍,111-37,연립다세대,,,,202312,26,7500,1991.0,김포대로2250번길 39,,,,111,37.0,,42.03,1.0,,중개거래,경기 김포시,금이타운1차(2동),29.43,발표후
운양동,1339-1,연립다세대,,,,202312,21,57500,2017.0,김포한강11로 288-48,,,,1339,1.0,,84.9896,3.0,,중개거래,경기 김포시,한신더휴테라스8(801-813동),110.47,발표후
장기동,1762,연립다세대,,,,202312,19,52000,2009.0,김포한강3로237번길 91,,,,1762,0.0,,132.3946,2.0,,직거래,-,고창마을(대원칸타빌타운하우스)101동-105동,155.12,발표후
감정동,517-1,아파트,,,,202312,22,31300,1998.0,중봉로58번길 46,,,,517,1.0,쌍용,84.97,15.0, ,중개거래,경기 김포시,,,발표후
구래동,6874-17,아파트,,,,202312,30,39800,2013.0,김포한강5로 385,,,,6874,17.0,호수마을e편한세상아파트,84.7199,6.0, ,중개거래,경기 김포시,,,발표후
운양동,1407-5,아파트,,,,202312,9,38000,2013.0,김포한강11로 179,,,,1407,5.0,한강신도시푸르지오,59.9979,6.0, ,중개거래,경기 김포시,,,발표후
구래동,Jan.87,아파트,,,,202312,27,45000,2018.0,김포한강4로 471,,,,6887,1.0,호반베르디움더레이크2차,84.8559,11.0, ,중개거래,경기 김포시,,,발표후
구래동,Apr.86,아파트,,,,202312,2,53500,2021.0,솔터로 22,,,,6886,4.0,메트로타워예미지,78.9809,16.0,20240129,중개거래,경기 김포시,,,발표후
구래동,Jan.87,아파트,,,,202312,2,50500,2018.0,김포한강4로 471,,,,6887,1.0,호반베르디움더레이크2차,84.8559,18.0, ,중개거래,경기 김포시,,,발표후
