시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금 (만원),종전계약 월세 (만원),주택유형,메가서울,건물명
경기도 김포시 구래동,Sep-78,6878,9,한강신도시 세종헤르메스,전세,21.55,202309,9,"7,500",0,15,2020.0,김포한강10로 180,202310~202510,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Sep-78,6878,9,한강신도시 세종헤르메스,전세,21.55,202309,14,"8,000",0,9,2020.0,김포한강10로 180,202310~202510,갱신,사용,"9,000",0.0,오피스텔,발표전,
경기도 김포시 구래동,Sep-78,6878,9,한강신도시 세종헤르메스,전세,21.55,202309,16,"7,500",0,12,2020.0,김포한강10로 180,202310~202510,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Sep-78,6878,9,한강신도시 세종헤르메스,전세,21.55,202309,19,"8,000",0,9,2020.0,김포한강10로 180,202311~202511,갱신,-,"9,000",0.0,오피스텔,발표전,
경기도 김포시 구래동,Sep-78,6878,9,한강신도시 세종헤르메스,전세,21.55,202309,20,"8,000",0,8,2020.0,김포한강10로 180,202310~202510,갱신,-,"9,000",0.0,오피스텔,발표전,
경기도 김포시 구래동,Sep-78,6878,9,한강신도시 세종헤르메스,월세,21.55,202309,20,300,38,16,2020.0,김포한강10로 180,202310~202410,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Sep-78,6878,9,한강신도시 세종헤르메스,전세,21.55,202309,21,"7,500",0,7,2020.0,김포한강10로 180,202311~202511,갱신,-,"9,000",0.0,오피스텔,발표전,
경기도 김포시 구래동,Sep-78,6878,9,한강신도시 세종헤르메스,전세,21.55,202309,23,"7,500",0,15,2020.0,김포한강10로 180,202310~202510,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Sep-78,6878,9,한강신도시 세종헤르메스,전세,21.55,202309,25,"7,500",0,9,2020.0,김포한강10로 180,202310~202510,갱신,-,"9,000",0.0,오피스텔,발표전,
경기도 김포시 구래동,Sep-78,6878,9,한강신도시 세종헤르메스,전세,21.55,202309,26,"8,000",0,5,2020.0,김포한강10로 180,202310~202510,갱신,-,"9,000",0.0,오피스텔,발표전,
경기도 김포시 구래동,6871-53,6871,53,현대썬앤빌 더 킹,월세,25.83,202309,11,300,47,2,2022.0,김포한강10로133번길 40,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,6871-53,6871,53,현대썬앤빌 더 킹,전세,25.83,202309,12,"10,000",0,3,2022.0,김포한강10로133번길 40,202310~202510,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,6871-53,6871,53,현대썬앤빌 더 킹,전세,22.02,202309,19,"8,000",0,4,2022.0,김포한강10로133번길 40,202310~202510,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,6871-53,6871,53,현대썬앤빌 더 킹,월세,22.02,202309,22,"2,500",5,5,2022.0,김포한강10로133번길 40,-,-,-,,,오피스텔,발표전,
경기도 김포시 구래동,6871-53,6871,53,현대썬앤빌 더 킹,전세,39.94,202309,24,"19,000",0,8,2022.0,김포한강10로133번길 40,202310~202510,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,6871-53,6871,53,현대썬앤빌 더 킹,전세,25.83,202309,27,"10,500",0,9,2022.0,김포한강10로133번길 40,202310~202510,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 마산동,621-15,621,15,골든하임,월세,27.6,202309,27,"2,000",33,4,2018.0,김포한강3로 432,202311~202411,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 사우동,881,881,0,다이안월드빌,월세,25.2,202309,26,500,35,2,2002.0,사우중로74번길 39,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 양촌읍 양곡리,412-3,412,3,1동,월세,59.52,202309,7,"2,000",60,13,2019.0,양곡1로38번길 3,202310~202510,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 양촌읍 양곡리,403-10,403,10,엘비스96,월세,83.7,202309,1,"4,684",12,4,2020.0,양곡로 511,-,-,-,,,오피스텔,발표전,
경기도 김포시 운양동,1307-4,1307,4,그랜드타워,월세,36.57,202309,2,800,70,3,2017.0, ,202309~202409,갱신,-,800,65.0,오피스텔,발표전,
경기도 김포시 운양동,1296-7,1296,7,김포한강 운양역 헤리움 리버테라스,전세,21.68,202309,2,"9,700",0,11,2018.0,김포한강11로 288-37,202309~202509,갱신,-,"9,970",0.0,오피스텔,발표전,
경기도 김포시 운양동,1296-7,1296,7,김포한강 운양역 헤리움 리버테라스,월세,21.68,202309,2,400,48,4,2018.0,김포한강11로 288-37,202309~202409,갱신,-,400,46.0,오피스텔,발표전,
경기도 김포시 운양동,1296-7,1296,7,김포한강 운양역 헤리움 리버테라스,전세,21.68,202309,6,"9,500",0,10,2018.0,김포한강11로 288-37,202310~202510,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 운양동,1296-7,1296,7,김포한강 운양역 헤리움 리버테라스,전세,27.23,202309,7,"10,500",0,7,2018.0,김포한강11로 288-37,202310~202510,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 운양동,1296-7,1296,7,김포한강 운양역 헤리움 리버테라스,월세,21.68,202309,7,500,48,6,2018.0,김포한강11로 288-37,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 운양동,1296-7,1296,7,김포한강 운양역 헤리움 리버테라스,월세,21.68,202309,8,"2,000",35,5,2018.0,김포한강11로 288-37,202310~202409,갱신,사용,"2,000",33.0,오피스텔,발표전,
경기도 김포시 운양동,1296-7,1296,7,김포한강 운양역 헤리움 리버테라스,월세,21.68,202309,8,500,48,8,2018.0,김포한강11로 288-37,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 운양동,1296-7,1296,7,김포한강 운양역 헤리움 리버테라스,월세,21.68,202309,8,"3,500",30,9,2018.0,김포한강11로 288-37,-,-,-,,,오피스텔,발표전,
경기도 김포시 운양동,1296-7,1296,7,김포한강 운양역 헤리움 리버테라스,월세,21.68,202309,18,"8,500",6,9,2018.0,김포한강11로 288-37,202310~202510,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 운양동,1296-7,1296,7,김포한강 운양역 헤리움 리버테라스,월세,27.23,202309,22,"1,000",50,4,2018.0,김포한강11로 288-37,202310~202410,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 운양동,1296-7,1296,7,김포한강 운양역 헤리움 리버테라스,월세,27.23,202309,22,500,58,4,2018.0,김포한강11로 288-37,202310~202410,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 운양동,1296-7,1296,7,김포한강 운양역 헤리움 리버테라스,월세,21.68,202309,29,500,50,10,2018.0,김포한강11로 288-37,202309~202409,갱신,-,500,49.0,오피스텔,발표전,
경기도 김포시 운양동,1307-6,1307,6,노블팰리스,전세,38.35,202309,5,"15,700",0,4,2018.0,김포한강1로 274,202309~202509,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 운양동,1307-6,1307,6,노블팰리스,월세,38.0,202309,6,"1,000",80,1,2018.0,김포한강1로 274,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 운양동,1307-6,1307,6,노블팰리스,월세,38.35,202309,14,500,72,5,2018.0,김포한강1로 274,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 운양동,1307-6,1307,6,노블팰리스,월세,39.04,202309,15,"5,000",60,2,2018.0,김포한강1로 274,202310~202510,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 운양동,1307-6,1307,6,노블팰리스,월세,38.35,202309,16,500,66,2,2018.0,김포한강1로 274,-,갱신,-,500,63.0,오피스텔,발표전,
경기도 김포시 운양동,1307-6,1307,6,노블팰리스,월세,53.87,202309,18,"1,000",100,3,2018.0,김포한강1로 274,-,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 운양동,1307-6,1307,6,노블팰리스,전세,38.98,202309,21,"15,700",0,3,2018.0,김포한강1로 274,202310~202510,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 운양동,1307-6,1307,6,노블팰리스,전세,53.87,202309,22,"16,500",0,2,2018.0,김포한강1로 274,202311~202511,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 운양동,1307-6,1307,6,노블팰리스,전세,52.0,202309,23,"18,000",0,5,2018.0,김포한강1로 274,202310~202510,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 운양동,1296-3,1296,3,더 리버뷰,월세,28.28,202309,2,500,45,3,2018.0,김포한강11로 328,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 운양동,1296-3,1296,3,더 리버뷰,월세,52.66,202309,15,"1,000",82,5,2018.0,김포한강11로 328,202310~202410,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 운양동,1296-3,1296,3,더 리버뷰,월세,30.54,202309,19,500,53,3,2018.0,김포한강11로 328,202310~202410,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 운양동,1296-3,1296,3,더 리버뷰,전세,28.28,202309,20,"11,000",0,3,2018.0,김포한강11로 328,-,-,-,,,오피스텔,발표전,
경기도 김포시 운양동,1296-3,1296,3,더 리버뷰,월세,28.28,202309,25,"1,000",53,4,2018.0,김포한강11로 328,202310~202410,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 운양동,1296-2,1296,2,더파크뷰테라스,월세,32.16,202309,1,500,49,2,2017.0,김포한강11로 322,202310~202410,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 운양동,1296-2,1296,2,더파크뷰테라스,월세,27.41,202309,4,500,55,4,2017.0,김포한강11로 322,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 운양동,1296-2,1296,2,더파크뷰테라스,월세,52.61,202309,8,"14,000",18,2,2017.0,김포한강11로 322,202310~202510,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 운양동,1296-2,1296,2,더파크뷰테라스,월세,65.47,202309,9,"1,000",110,4,2017.0,김포한강11로 322,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 운양동,1296-2,1296,2,더파크뷰테라스,월세,29.47,202309,11,500,55,3,2017.0,김포한강11로 322,202310~202410,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 운양동,1296-2,1296,2,더파크뷰테라스,월세,29.47,202309,11,"8,000",7,5,2017.0,김포한강11로 322,202310~202510,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 운양동,1296-2,1296,2,더파크뷰테라스,월세,32.16,202309,27,"9,900",11,3,2017.0,김포한강11로 322,202310~202510,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 운양동,1340-1,1340,1,라비드퐁네프,전세,25.25,202309,2,"10,890",0,11,2018.0,김포한강1로 238,-,-,-,,,오피스텔,발표전,
경기도 김포시 운양동,1340-1,1340,1,라비드퐁네프,월세,25.25,202309,11,500,52,8,2018.0,김포한강1로 238,202310~202510,갱신,-,500,49.0,오피스텔,발표전,
경기도 김포시 운양동,1340-1,1340,1,라비드퐁네프,월세,23.17,202309,12,"3,000",30,8,2018.0,김포한강1로 238,-,-,-,,,오피스텔,발표전,
경기도 김포시 운양동,1340-1,1340,1,라비드퐁네프,월세,21.15,202309,13,500,33,10,2018.0,김포한강1로 238,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 운양동,1340-1,1340,1,라비드퐁네프,월세,20.85,202309,18,500,41,7,2018.0,김포한강1로 238,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 운양동,1340-1,1340,1,라비드퐁네프,전세,57.17,202309,20,"22,500",0,4,2018.0,김포한강1로 238,202310~202510,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 운양동,1340-1,1340,1,라비드퐁네프,월세,21.15,202309,20,500,30,11,2018.0,김포한강1로 238,-,-,-,,,오피스텔,발표전,
경기도 김포시 운양동,1340-1,1340,1,라비드퐁네프,월세,25.25,202309,23,500,53,5,2018.0,김포한강1로 238,202311~202411,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 운양동,1340-1,1340,1,라비드퐁네프,월세,21.15,202309,25,500,45,6,2018.0,김포한강1로 238,202310~202410,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 운양동,1340-4,1340,4,라비드퐁네프,전세,25.35,202309,4,"11,000",0,11,2018.0,김포한강1로 240,202310~202510,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 운양동,1340-4,1340,4,라비드퐁네프,월세,44.77,202309,23,"3,000",80,4,2018.0,김포한강1로 240,202310~202510,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 운양동,1340-4,1340,4,라비드퐁네프,월세,20.87,202309,25,500,50,11,2018.0,김포한강1로 240,202310~202410,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 운양동,1340-4,1340,4,라비드퐁네프,전세,22.76,202309,26,"10,580",0,7,2018.0,김포한강1로 240,202310~202510,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 운양동,1340-4,1340,4,라비드퐁네프,월세,22.99,202309,27,500,40,11,2018.0,김포한강1로 240,202310~202410,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 운양동,1297-6,1297,6,리앤포레,월세,34.74,202309,2,500,55,5,2015.0, ,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 운양동,1297-6,1297,6,리앤포레,월세,39.6,202309,11,500,60,5,2015.0, ,202310~202410,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 운양동,1296-1,1296,1,리앤포레Ⅱ,월세,51.04,202309,14,"1,000",80,4,2017.0,김포한강11로 312,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 운양동,1297-3,1297,3,에비뉴파크,월세,22.38,202309,7,500,29,4,2016.0, ,-,-,-,,,오피스텔,발표전,
경기도 김포시 운양동,1297-1,1297,1,한강베네치아,월세,26.7,202309,6,500,40,3,2013.0,김포한강11로 288-5,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 운양동,1297-1,1297,1,한강베네치아,월세,26.7,202309,8,"5,000",7,4,2013.0,김포한강11로 288-5,-,-,-,,,오피스텔,발표전,
경기도 김포시 운양동,1297-1,1297,1,한강베네치아,월세,25.85,202309,22,315,33,3,2013.0,김포한강11로 288-5,202309~202409,갱신,-,315,31.0,오피스텔,발표전,
경기도 김포시 월곶면 군하리,152,152,0,가동,월세,54.21,202309,8,"7,000",40,6,2018.0,애기봉로7번길 22-3,202311~202507,갱신,-,"13,000",0.0,오피스텔,발표전,
경기도 김포시 장기동,25-Mar,2025,3,(2025-3),월세,34.0,202309,5,"1,000",65,7,2018.0, ,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 장기동,25-Mar,2025,3,(2025-3),월세,19.84,202309,5,500,45,11,2018.0, ,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 장기동,25-Mar,2025,3,(2025-3),전세,34.0,202309,7,"13,000",0,9,2018.0, ,202310~202510,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 장기동,25-Mar,2025,3,(2025-3),월세,34.0,202309,15,"1,000",65,7,2018.0, ,202310~202410,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 장기동,25-Mar,2025,3,(2025-3),월세,19.84,202309,23,500,45,10,2018.0, ,202310~202410,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 풍무동,914,914,0,그랜드타워2차,전세,20.72,202309,26,"10,000",0,7,2020.0,양도로19번길 31-1,202310~202510,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 풍무동,914,914,0,그랜드타워2차,월세,50.69,202309,26,"2,000",95,13,2020.0,양도로19번길 31-1,202311~202411,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 풍무동,,0,0,넘버원리치안,전세,30.91,202309,12,"15,500",0,6,2020.0, ,202310~202510,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 풍무동,897,897,0,넘버원리치안,전세,19.89,202309,22,"11,500",0,9,2020.0,풍무로 168,202310~202510,갱신,-,"11,000",0.0,오피스텔,발표전,
경기도 김포시 풍무동,1008,1008,0,드림시티,월세,19.48,202309,11,500,53,11,2020.0,김포대로 699,202310~202410,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 풍무동,1008,1008,0,드림시티,월세,19.97,202309,20,500,41,3,2020.0,김포대로 699,202310~202410,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 풍무동,1008,1008,0,드림시티,월세,19.97,202309,25,"1,000",50,7,2020.0,김포대로 699,202310~202410,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 풍무동,1008,1008,0,드림시티,전세,30.73,202309,26,"16,000",0,10,2020.0,김포대로 699,202311~202511,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 풍무동,1002,1002,0,신유베라트,월세,22.97,202309,9,500,46,10,2019.0,유현로 242,202310~202410,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 풍무동,,0,0,신유베라트,전세,22.97,202309,15,"9,900",0,11,2019.0, ,-,-,-,,,오피스텔,발표전,
경기도 김포시 풍무동,1002,1002,0,신유베라트,월세,22.97,202309,20,"1,000",50,6,2019.0,유현로 242,-,-,-,,,오피스텔,발표전,
경기도 김포시 풍무동,1002,1002,0,신유베라트,전세,22.97,202309,20,"11,025",0,13,2019.0,유현로 242,202310~202510,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 풍무동,,0,0,아도니스의 꿈Ⅱ,전세,41.33,202309,1,"16,000",0,12,2019.0, ,-,-,-,,,오피스텔,발표전,
경기도 김포시 풍무동,,0,0,아도니스의 꿈Ⅱ,전세,41.33,202309,7,"16,000",0,10,2019.0, ,202309~202509,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 풍무동,,0,0,아도니스의 꿈Ⅱ,전세,41.33,202309,13,"16,000",0,9,2019.0, ,202310~202510,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 풍무동,915,915,0,아도니스의 꿈Ⅱ,월세,34.96,202309,27,"1,000",66,7,2019.0,양도로19번길 31,202310~202410,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 풍무동,,0,0,아트리온,전세,19.63,202309,1,"10,000",0,12,2019.0, ,202310~202510,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 풍무동,1011,1011,0,아트리온,월세,19.63,202309,6,500,44,6,2019.0,김포대로 689,202310~202410,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 풍무동,1011,1011,0,아트리온,월세,19.63,202309,9,500,46,10,2019.0,김포대로 689,202310~202410,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 풍무동,,0,0,아트리온,전세,19.63,202309,13,"10,000",0,12,2019.0, ,202310~202510,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 풍무동,1011,1011,0,아트리온,월세,19.63,202309,17,500,49,4,2019.0,김포대로 689,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 풍무동,1011,1011,0,아트리온,월세,19.63,202309,22,500,46,11,2019.0,김포대로 689,202310~202410,신규,-,0,0.0,오피스텔,발표전,
